	date	ws	wd
174	23.06.2014	1.451041667	6.287253028
175	24.06.2014	0.8875	239.3244634
176	25.06.2014	1.051041667	194.2625327
177	26.06.2014	1.772916667	274.44682
178	27.06.2014	1.689583333	235.7804252
179	28.06.2014	1.34375	357.0243101
180	29.06.2014	0.753125	310.9419509
181	30.06.2014	2.330208333	186.4862154
182	01.07.2014	1.680208333	285.0593272
183	02.07.2014	4.195833333	261.4082674
184	03.07.2014	2.005208333	311.4147244
185	04.07.2014	1.147916667	334.5452143
186	05.07.2014	0.653125	352.3258992
187	06.07.2014	0.6375	329.4927754
188	07.07.2014	0.501041667	154.7844971
189	08.07.2014	2.1125	281.199592
190	09.07.2014	1.597916667	249.528094
191	10.07.2014	1.525	195.4919759
192	11.07.2014	1.804166667	291.4570621
193	12.07.2014	3.94375	257.954045
194	13.07.2014	4.786458333	219.0556551
195	14.07.2014	5.188541667	228.167788
196	15.07.2014	1.241666667	315.7973104
197	16.07.2014	2.608333333	293.2714331
198	17.07.2014	2.708333333	246.3077491
199	18.07.2014	1.260416667	342.7108839
200	19.07.2014	0.965625	29.51326182
201	20.07.2014	2.679166667	80.19104605
202	21.07.2014	4.571875	172.3182768
203	22.07.2014	4.815625	193.9529886
204	23.07.2014	4.461458333	208.6960935
205	24.07.2014	4.307291667	276.8705611
206	25.07.2014	2.575	256.1487417
207	26.07.2014	1.071875	255.2894667
208	27.07.2014	0.363541667	210.513524
209	28.07.2014	1.548958333	331.360231
210	29.07.2014	2.494791667	290.3732331
211	30.07.2014	2.609375	291.8908651
212	31.07.2014	1.610416667	231.5496412
213	01.08.2014	1.745833333	129.1855892
214	02.08.2014	1.309375	127.003139
215	03.08.2014	0.588541667	324.7396123
216	04.08.2014	0.627083333	11.68557081
217	05.08.2014	0.711458333	318.9541188
218	06.08.2014	0.741666667	287.8050278
219	07.08.2014	1.35625	293.9715389
220	08.08.2014	0.891666667	8.706943546
221	09.08.2014	0.542708333	216.3253389
222	10.08.2014	0.542708333	174.2164427
223	11.08.2014	1.496875	153.8413661
224	12.08.2014	3.236458333	237.4338075
225	13.08.2014	2.7875	269.7263179
226	14.08.2014	1.294791667	292.1533577
227	15.08.2014	2.783333333	302.9176764
228	16.08.2014	2.630208333	297.7422279
229	17.08.2014	1.419791667	228.2557632
230	18.08.2014	2.369791667	206.5445256
231	19.08.2014	2.479166667	261.0685848
232	20.08.2014	0.522916667	249.3772118
233	21.08.2014	1.88125	183.8413031
234	22.08.2014	1.251041667	286.7725782
235	23.08.2014	0.767708333	263.271169
236	24.08.2014	2.342708333	249.4696795
237	25.08.2014	1.884375	305.3037665
238	26.08.2014	2.0375	309.5437608
239	27.08.2014	0.667708333	120.5521387
240	28.08.2014	3.021875	151.9851336
241	29.08.2014	1.533333333	136.6389418
242	30.08.2014	2.838541667	161.2967748
243	31.08.2014	2.541666667	278.2083078
244	01.09.2014	1.365625	297.832248
245	02.09.2014	1.072916667	351.4952618
246	03.09.2014	1.655208333	275.3955553
247	04.09.2014	1.251041667	290.8534252
248	05.09.2014	1.2375	154.5235708
249	06.09.2014	3.672916667	239.5705929
250	07.09.2014	5.142708333	259.1059643
251	08.09.2014	5.046875	267.4108087
252	09.09.2014	4.270833333	276.7966508
253	10.09.2014	2.0125	273.3879453
254	11.09.2014	2.4125	280.7263943
255	12.09.2014	4.979166667	261.5925716
256	13.09.2014	1.396875	277.5097167
257	14.09.2014	2.423958333	260.2962294
258	15.09.2014	0.978125	3.451403491
259	16.09.2014	2.879166667	213.1724405
260	17.09.2014	4.357291667	210.6448879
261	18.09.2014	5.079166667	271.1967888
262	19.09.2014	7.453125	262.9491813
263	20.09.2014	4.966666667	245.3193382
264	21.09.2014	2.465625	266.9644161
265	22.09.2014	0.258333333	231.3030101
266	23.09.2014	0.305208333	249.8779136
267	24.09.2014	0.909375	98.86818647
268	25.09.2014	0.705208333	96.24829277
269	26.09.2014	1.810416667	71.70227491
270	27.09.2014	3.436458333	72.39482149
271	28.09.2014	1.126041667	32.94981587
272	29.09.2014	1.415625	284.3363564
273	30.09.2014	1.777083333	209.8608177
274	01.10.2014	3.639583333	229.2450009
275	02.10.2014	5.163541667	156.8468973
276	03.10.2014	4.425	199.1533895
277	04.10.2014	5.910416667	227.9071616
278	05.10.2014	6.104166667	236.778985
279	06.10.2014	5.167708333	258.7498731
280	07.10.2014	2.045833333	286.9662118
281	08.10.2014	2.810416667	282.8615498
282	09.10.2014	2.915625	250.8481489
283	10.10.2014	6.039583333	229.2235925
284	11.10.2014	6.059375	229.3765625
285	12.10.2014	2.125	284.5697581
286	13.10.2014	2.988541667	216.5165671
287	14.10.2014	5.857291667	234.3500754
288	15.10.2014	4.001041667	255.7849462
289	16.10.2014	2.989583333	246.2962461
290	17.10.2014	1.259375	55.10155855
291	18.10.2014	1.802083333	76.99681682
292	19.10.2014	0.733333333	113.902189
293	20.10.2014	-999	-999
294	21.10.2014	7.083333333	234.9216947
295	22.10.2014	4.338297872	181.0804829
296	23.10.2014	4.558064516	208.4841537
297	24.10.2014	5.04137931	246.980354
298	25.10.2014	4.829411765	269.1573145
299	26.10.2014	4.765957447	260.3458617
300	27.10.2014	8.233333333	223.6037357
301	28.10.2014	8.755555556	243.7684947
302	29.10.2014	2.86875	182.8458192
303	30.10.2014	1.873958333	212.2347505
304	31.10.2014	0.117708333	110.1865124
305	01.11.2014	1.180208333	53.13987727
306	02.11.2014	0.947916667	111.0007998
307	03.11.2014	0.742	292.5290373
308	04.11.2014	1.086458333	320.3581599
309	05.11.2014	1.515625	129.9973017
310	06.11.2014	4.684375	152.8543212
311	07.11.2014	3.233695652	241.2082176
312	08.11.2014	2.482105263	220.2139414
313	09.11.2014	4.515789474	268.7143303
314	10.11.2014	-999	-999
315	11.11.2014	-999	-999
316	12.11.2014	-999	-999
317	13.11.2014	-999	-999
318	14.11.2014	-999	-999
319	15.11.2014	-999	-999
320	16.11.2014	-999	-999
321	17.11.2014	-999	-999
322	18.11.2014	5.33	260.9246534
323	19.11.2014	4.672222222	252.9386391
324	20.11.2014	4.129166667	229.70245
325	21.11.2014	5.30625	259.6113776
326	22.11.2014	4.684375	233.0227038
327	23.11.2014	5.572916667	243.3864503
328	24.11.2014	3.002666667	250.0711678
329	25.11.2014	5.398958333	245.8012058
330	26.11.2014	7.358064516	248.8613196
331	27.11.2014	3.386458333	294.3202846
332	28.11.2014	2.577083333	115.4825352
333	29.11.2014	2.745833333	126.3682469
334	30.11.2014	2.902083333	180.7361012
335	01.12.2014	3.325	149.0134568
336	02.12.2014	1.532291667	129.3218992
337	03.12.2014	5.35	216.0316766
338	04.12.2014	4.2	162.2067358
339	05.12.2014	5.259375	200.2403837
340	06.12.2014	2.546315789	229.329258
341	07.12.2014	2.854166667	209.5335883
342	08.12.2014	3.246875	191.0123486
343	09.12.2014	2.384375	295.1852275
344	10.12.2014	2.325	141.2327468
345	11.12.2014	2.657291667	148.3430727
346	12.12.2014	3.4875	173.267101
347	13.12.2014	1.377083333	173.670584
348	14.12.2014	0.01827957	247.5
349	15.12.2014	1.047916667	104.6933797
350	16.12.2014	2.813541667	119.6993611
351	17.12.2014	2.610416667	127.5707413
352	18.12.2014	2.368085106	117.3351467
353	19.12.2014	1.005714286	141.8196926
354	20.12.2014	-999	-999
355	21.12.2014	-999	-999
356	22.12.2014	-999	-999
357	23.12.2014	1.516666667	150.4432625
358	24.12.2014	3.45	169.3247964
359	25.12.2014	5.613541667	191.7472969
360	26.12.2014	7.375	214.6404275
361	27.12.2014	8.85625	247.8787169
362	28.12.2014	4.867708333	238.803507
363	29.12.2014	0.974074074	93.66191808
